,AP Fano factor,AP amplitude (mV),AP amplitude adaptation index,AP amplitude average adaptation index,AP coefficient of variation,AP threshold (mV),AP width (ms),Afterdepolarization (mV),Afterhyperpolarization (mV),Burstiness,ISI Fano factor,ISI adaptation index,ISI average adaptation index,ISI coefficient of variation,Input resistance (MOhm),Latency (ms),Max number of APs,Membrane time constant (ms),Rebound number of APs,Resting membrane potential (mV),Rheobase (pA),Sag ratio,Spike frequency adaptation,Upstroke-to-downstroke ratio
20191101_sample_1,33.155645411850045,111.85714292029537,0.23691470285721505,0.49672309912592943,0.7924158735497917,-54.984081536531434,2.2999999999999963,0,42.05518898864586,0.0,7.731958762887045e-07,1.015584415584416,1.015584415584416,0.007731958762886825,,-0.2999999999999947,3,,0,-55.25001413499316,460.0,,,2.704800117335733
20190828_sample_5,0.9255434535744476,78.18203171094258,0.7338215278763404,0.9801862103149109,0.13643846040967045,-29.853969191511446,1.3333333333333393,0,-1.4495930323998394,0.0,0.0012936159618815411,1.1812499999999995,1.0555573581239863,0.23941629327264274,,9.466666666666665,22,,0,-78.23685284331441,200.0,,0.6923076923076923,2.296692694504886
20190828_sample_7,0.6708277800035841,82.81212051709487,0.7348681332285527,0.9819313058925507,0.10941045545995536,-40.93500164647891,0.7666666666666655,0,-5.981347213188869,0.0,0.001321788662382723,1.3952702702702706,1.0645527816418203,0.24011681844203894,,7.633333333333339,22,,0,-66.21051781997085,100.0,,0.6923076923076923,1.7091559064876718
20190905_sample_1,0.3331911297333412,88.27546549340103,0.8256257461223369,0.9872667867737253,0.06986896764098299,-32.33505909641581,0.9333333333333277,0,-10.849891851345724,0.0,0.0008499308264159744,1.2368421052631562,1.0469207191702599,0.1963911102760112,,10.133333333333328,23,,0,-67.62691149777837,240.0,,0.7692307692307693,2.2155295574992255
20190906_sample_1,6.544398071704318,100.54215230047704,0.353022498217813,0.9594645377293336,0.4267924032165696,-62.46182508766651,2.799999999999997,0,35.458024591207504,0.0,0.0022828237721496157,1.0122324159021419,1.114828587593669,0.3112218292891261,,-0.2999999999999947,19,,3,-60.133655952541936,540.0,,0.5454545454545454,4.336316091790827
20190906_sample_6,3.3558989338645184,73.7066101282835,0.7670872405045092,0.9220723766449901,0.2318573150445108,-22.519217804074273,1.1333333333333333,0,-8.281016101439807,0.71086739780658,0.00468084909511498,3.620689655172411,1.3572987063346273,0.30909631389763237,,9.566666666666668,11,,0,-65.52830688655376,240.0,,0.8333333333333334,2.612828121669056
20190204_sample_15,0.26165219646765403,81.32342187066882,0.8647927460429812,0.9908816025914409,0.06457766414802518,-42.941434308886485,0.8666666666666684,0,-11.101497337222142,0.0,0.0003577695877695875,1.09556313993174,1.0211398332448924,0.1482431074443794,,1.2999999999999956,31,,0,-50.31360694372819,160.0,,0.8235294117647058,1.8858295817878377
20190204_sample_1,0.4148957696141434,75.34228637814519,0.858566390538439,0.9853266518660095,0.0854799772393641,-28.520766645669937,0.899999999999998,0,-6.820974250634514,0.0,0.002074548199767712,1.1830065359477127,1.1023485582514294,0.29451772659635655,,7.199999999999998,21,,0,-52.98017311323847,220.0,,0.75,1.8971499088798405
20190204_sample_5,2.024005140702008,72.87041346232095,0.794476401073373,0.9686744136390008,0.21655666646235464,-32.51068169871965,1.0666666666666602,0,-7.094755147894233,0.46133333333333354,0.005277590529247908,1.118811881188118,1.1358369362518081,0.4200115608933314,,12.733333333333333,17,,0,-58.510079938504425,180.0,,0.5454545454545454,1.9614372773168003
20190703_sample_10,0.06997921779417088,79.3270412832498,0.9082710923745441,0.9960367936602676,0.03206400991223924,-35.98128631711001,0.633333333333333,0,-12.572632481654537,0.0,1.1119050170888289e-05,1.0871080139372828,1.0040944459139793,0.0324143618520336,,8.7,47,,0,-66.04746592872672,180.0,,1.0434782608695652,1.2390966393445078
20190703_sample_1,0.024565616329427088,77.77234663565919,0.9330788580132005,0.9978399128878461,0.018596810893749968,-36.8954290946324,0.5666666666666598,0,-16.815765450398196,0.0,4.225665590733251e-05,1.1580756013745717,1.0079546110239765,0.0590123058482026,,8.466666666666663,41,,0,-68.69850410562422,240.0,,0.9523809523809523,1.1637228272777735
20190703_sample_2,0.02596459855221839,85.31490589181574,0.9202795438683419,0.9976169926546626,0.018243225404494346,-42.74557282527284,0.6000000000000033,0,-19.61049189170207,0.0,4.2570177253603946e-05,1.174917491749175,1.008766712878939,0.05631130369577992,,7.533333333333337,37,,0,-73.43072613163127,200.0,,0.9473684210526315,1.159691825608618
20190703_sample_3,1.1380301225618883,70.70101797580708,0.9408573278267974,0.9757142447087075,0.13423606684576234,-32.93838724493975,0.5333333333333301,0,-15.631917864084294,0.0,3.1485997788337475e-05,1.2161290322580636,1.007467279355894,0.04945635453265441,,10.466666666666665,39,,0,-71.01587864094311,300.0,,1.0526315789473684,1.1564065080895647
20190703_sample_5,0.02419652456411027,71.2890190382798,0.9501577273768675,0.9975556021030143,0.019197484968029505,-37.87625270585217,0.5333333333333301,0,-18.74301520486675,0.0,5.032645040077466e-05,1.1114754098360642,1.0096811445676996,0.06263719999774593,,8.566666666666666,39,,0,-74.0807058757378,260.0,,0.95,1.1374807512852643
20190703_sample_8,0.02089268485384047,76.98419690132147,0.9410124197962623,0.9973564800294517,0.017157488246862734,-37.90786489844328,0.6000000000000033,0,-12.886829674243877,0.0,9.308081285986287e-05,1.4444444444444442,1.0194715704565873,0.07841839490439223,,7.499999999999993,33,,0,-60.01193034007318,180.0,,0.9411764705882353,1.3006017593834447
20180628_sample_2,0.061237474319892245,73.20201924691588,0.9158771186670166,0.9956634734868525,0.030845170369747394,-42.30775063236555,0.5666666666666598,0,-13.72697142263253,0.0,0.0001775380572138672,1.2730375426621157,1.0183239455374453,0.11034175626441053,,7.466666666666663,34,,0,-67.8106851188673,240.0,,0.8888888888888888,1.238533665994227
20190725_sample_6,32.044273533459034,121.93740842243035,0.3213816833444804,0.4232337456387142,0.7273686961255356,-62.08599296708901,1.5666666666666744,0,28.811891252795846,0.0,8.149364870784039e-05,1.174285714285714,1.174285714285714,0.08015768725361357,,-0.2333333333333354,3,,0,-62.022790459709036,240.0,,,2.257105281147635
20190513_sample_1,0.19752158523176427,66.33322841177366,,,0.056077627972959676,-45.95106095075604,1.2000000000000066,0,-3.1632936249177064,0.0,,,,,,34.933333333333344,2,,0,-63.607785338742865,40.0,,,1.667455965564793
20190513_sample_2,0.6476317703372622,36.14767144123715,,,0.14310927582396193,-18.255254874626814,1.899999999999999,0,-7.779986287156721,0.0,,,,,,13.66666666666666,2,,0,-70.53118451684713,260.0,,,2.7328972140135526
20190513_sample_3,0.406564699666783,71.95936143398278,0.8256659973233162,0.9644569353784045,0.08092960309871622,-36.081545054912496,0.9333333333333416,0,-2.899032086134028,0.0,0.0038450883002207467,1.6358381502890142,1.6329801662350547,0.5270586746216909,,31.166666666666675,5,,0,-72.4021547217336,60.0,,,1.2717520730921332
20190513_sample_4,0.13319675482457247,90.25855734944332,0.8587568235998153,0.9917160287054507,0.04184545958317536,-35.7546607653299,0.7333333333333358,0,-16.66173835595459,0.0,0.0009516136766892064,1.3208722741433006,1.0541106829667153,0.20766436107100197,,13.833333333333336,22,,0,-64.0657651407851,40.0,,0.6923076923076923,1.7231849448639567
20190513_sample_5,0.47157787964846354,60.021917335689054,0.7577284852543934,1.01449229762927,0.08915938257409986,-33.4210991859436,1.0000000000000009,0,-3.5393834114074707,0.0,0.008998227408543969,9.818565400843877,2.481760692866239,0.3654089831563094,,21.099999999999994,8,,0,-61.584673814475536,80.0,,1.0,1.4113893740830619
20190122_sample_1,0.01579407390535851,66.93610114355869,0.94338470017342,0.9976544677597543,0.01598122428838436,-30.20411295195417,0.5333333333333301,0,-16.59170289834346,0.0,5.870172354322191e-05,1.1780821917808193,1.0106612544739062,0.06686479742297759,,6.3333333333333295,38,,0,-62.79721983708441,340.0,,0.9,1.0842600291379487
20190122_sample_3,0.10753574532396264,72.78691915174318,0.8827294760670158,0.9943342523866999,0.04215488636093388,-39.77787680923937,0.6999999999999923,0,-11.783475056290648,0.0,0.00010584279887370365,1.0987261146496825,1.0113144535410408,0.0897263199719245,,6.166666666666668,38,,0,-70.45505145688851,280.0,,0.9,1.3911304235885518
20190122_sample_5,0.04220990369400449,69.20924906929332,0.9557162905968947,0.9970865540543837,0.025921958800877366,-33.72349962592113,0.5333333333333301,0,-19.607880463202918,0.0,0.00014725966472801868,1.2187499999999991,1.0138952951131133,0.10575574846680237,,6.000000000000005,38,,0,-65.81587439258065,320.0,,0.9,1.0976785910875004
20190820_sample_3,1.3509344518498216,82.82399115463096,0.7318673399682707,0.9767075352404861,0.16845429108345367,-37.266970922549575,0.7666666666666655,0,-2.820383757352822,0.0,0.0006119345297059812,1.2345276872964153,1.037049246519003,0.17986426681848935,,3.8333333333333277,27,,0,-64.79051342378888,340.0,,0.8,1.5483549072115008
20180912_sample_2,0.21356589768709774,67.37088753531374,0.8488924169513326,0.9918713659613284,0.06466497274455274,-45.70605792105199,0.7333333333333358,0,-8.239854748050355,0.0,5.103865135338644e-05,1.158620689655172,1.008457980330563,0.06316746868805781,,2.433333333333329,39,,0,-58.17371248308982,240.0,,0.8571428571428571,1.634414359001068
20190418_sample_8,0.15702015497106955,74.84962915380794,0.8400521307646234,0.9922180629433545,0.05145782565598302,-42.796873797972985,0.7666666666666655,0,-7.700300465027503,0.0,0.00014877893139883254,1.2524916943521578,1.0171521675981674,0.09720691505172774,,3.1666666666666647,32,,0,-63.52731893770397,260.0,,0.8823529411764706,1.443151142556673
20180621_sample_7,0.016786203916324533,65.81402011215681,0.9490325454692595,0.9977645124680768,0.016553400419586306,-29.925782233476596,0.5666666666666736,0,-12.568246573209805,0.0,3.165354005997402e-05,1.110367892976589,1.0073042332230735,0.0516595878972413,,7.699999999999998,42,,0,-61.244311363332805,280.0,,0.9090909090909091,1.2206508227980912
20190708_sample_4,0.03284651888898651,82.53837190568392,0.9229094098180279,0.9970475196622504,0.021023033092878816,-41.3711443543433,0.6666666666666765,0,-12.629436329007262,0.0,3.984076421671036e-05,1.1827242524916965,1.0079197798676645,0.055700686841256564,,7.000000000000006,39,,0,-74.96754471957684,260.0,,0.95,1.3942690133311284
20190128_sample_12,0.19650347428005324,83.75722294052434,0.8685977845144335,0.9925479932204554,0.053662377753555715,-49.260593950748444,0.6000000000000033,0,-12.092227737108871,0.0,0.002829814228520691,1.3469387755102054,1.11536776612849,0.3943417238767395,,4.5999999999999925,28,,0,-69.77041391779979,220.0,,0.75,1.2938255817274409
20190128_sample_2,0.05122863495735902,42.07441660886009,0.9967877429240309,0.9969746593512954,0.03634221238477128,-9.271956514567131,1.0000000000000009,0,-7.234280463308101,0.0,2.8746411483253933e-05,1.0659340659340644,1.0053024445061616,0.04787141072079728,,16.56666666666666,39,,0,-64.74718004734152,420.0,,1.0526315789473684,1.2531038201994604
20190128_sample_4,0.021870174210572708,76.45474374294281,0.9478666723447978,0.9976225087496734,0.017564015333865427,-42.88727417588234,0.6000000000000033,0,-11.906355619430549,0.0,0.00011090961828518445,1.1341853035143754,1.0128077620092144,0.08874254429628878,,7.800000000000002,35,,0,-67.76295683946874,160.0,,0.8421052631578947,1.2542788621652317
20190128_sample_6,,125.09826074043903,,,,-71.54483348131176,,0,0.0,0.0,,,,,,-0.3999999999999976,1,,0,-71.84816619960797,680.0,,,
20190128_sample_7,0.013521390281955434,70.27355519433809,0.9484984659820032,0.9981580002788203,0.01435239809782466,-28.925876443584723,0.49999999999998657,0,-14.57394349078341,0.0,2.3300867217435545e-05,1.0503597122302148,1.0055066026144954,0.0466879401415691,,7.733333333333328,46,,0,-51.63310674039854,180.0,,0.9166666666666666,1.1424948214758568
20190612_sample_2,0.11479768668570534,87.00216623644056,0.845360284657042,0.9933318951948256,0.03951846889125938,-44.55975256860251,0.6999999999999923,0,-12.233240529894879,0.0,0.0005007409585845347,1.3965517241379288,1.0440636189816406,0.1576778083447159,,15.5,24,,0,-78.72152870065635,160.0,,0.8461538461538461,1.3365986461853336
20190612_sample_6,0.04895501976394034,76.20788489778838,0.8660330635004199,0.9957618553712251,0.026899793882937853,-36.94640224178632,0.733333333333322,0,-11.074814945459366,0.0,0.0002446546054119996,1.394136807817591,1.0288704055643865,0.1160606643184074,,14.266666666666664,27,,0,-72.43475900880163,180.0,,0.9285714285714286,1.5973447446346223
20190612_sample_7,0.4512975713944792,79.1039019823074,0.6953616897924673,0.9859388285494106,0.08294949862745356,-28.16935504476226,1.0333333333333306,0,-9.01659453908606,0.0,0.005587425007493492,3.230240549828179,1.3410040323936612,0.34050805538973317,,5.333333333333329,11,,0,-64.2061650632984,320.0,,0.5714285714285714,2.71466186076795
20190704_sample_12,1.884671981075414,94.32245418429375,0.5217398130159882,0.969280702546807,0.18228104879473395,-43.145038187503815,1.066666666666674,0,3.353845328092575,0.0,0.0014660034790171775,3.206451612903226,1.1913557285216911,0.21125150591753303,,8.2,15,,0,-80.07428345249758,180.0,,0.6666666666666666,2.4398471754579623
20190704_sample_14,3.8799473518127923,95.95556557178475,0.6138477994070641,0.9723966778946355,0.2882965143124371,-33.00730635722475,1.1000000000000036,0,1.358730097611712,0.0,0.0034341939861438453,1.3187919463087232,1.103359755661385,0.3639399774109657,,6.066666666666665,19,,0,-73.41796714564164,240.0,,0.5833333333333334,2.423931466900628
20190411_sample_6,0.2731600469521861,70.59540599584571,0.7749656074227809,0.9901393575895914,0.07369702557416678,-42.4405305335919,0.8666666666666684,0,-3.9074067026376866,0.0,7.715870951165045e-05,1.2458471760797334,1.013531197360692,0.07328989653466896,,2.166666666666664,35,,0,-62.335396203315916,220.0,,0.9444444444444444,1.6431107993407397
20180213_sample_5,0.014301870861817691,73.7223625183108,0.9399361162495831,0.9988248844753679,0.014364135513813936,-50.17956532537931,0.5333333333333301,0,-13.899838551878993,0.0,0.0025738605296445837,0.2323651452282162,1.11783686451398,0.4812289284608303,,29.633333333333344,43,,0,-71.84714413061738,40.0,,1.6875,0.9148262295124066
20190917_sample_2,6.089105257635186,108.05114482839906,0.34009472296355914,0.9703457868327806,0.34234496247248314,-63.4917492667834,2.333333333333326,0,40.85918205479781,0.0,0.009957160076993463,1.499999999999997,1.259973604557454,0.4776041405367171,,-0.33333333333333826,12,,0,-58.808001098795565,620.0,,0.5714285714285714,3.6163920834989454
20181004_sample_5,0.3926496654007037,63.46504297107474,0.8782401297960315,0.9865792305878417,0.09128995733005042,-19.99995205551389,0.800000000000009,0,-12.531357817351786,0.0,0.0006079200979200982,1.3058419243986241,1.037292877893453,0.18244809171109205,,7.499999999999993,27,,0,-60.49899079567856,340.0,,0.8,1.468786501593964
20181004_sample_8,0.10937843321749961,75.3032825887201,0.8782348691661379,0.9938084132055027,0.0418796446535533,-39.91573303937912,0.7000000000000062,0,-9.631816297769547,0.0,0.00014130210696963985,1.1879194630872485,1.0147058778049485,0.09919734853156517,,4.199999999999996,35,,0,-61.714960364831825,340.0,,0.8421052631578947,1.4975991454705266
20191001_sample_3,0.3295063692307153,79.38057122131181,0.8324938923801356,0.988040208434236,0.0737935037049474,-26.480883359908972,0.9333333333333277,0,-14.445332189401078,0.0,0.00040429342003307707,1.204545454545455,1.0323867077835964,0.14733559105175265,,5.3666666666666725,27,,0,-64.06356519419286,260.0,,0.8,1.6586238594938303
20191001_sample_4,0.22236609092376258,75.46434551477431,0.9011149936060914,0.9889443149047565,0.0571324057057239,-37.385828793048844,0.7333333333333358,0,-11.215270807345725,0.0,3.3063552968541275e-05,1.082781456953643,1.0075259889655905,0.05123805328786193,,8.16666666666667,40,,0,-67.85073686391115,220.0,,1.0,1.4845810318425072
20191001_sample_5,0.5151049786156686,78.60607281327248,0.8217740763553787,0.9872935070044249,0.09691664917221246,-24.22761730849743,0.8666666666666684,0,-10.60899905860424,0.0,0.00019618313022084862,1.1784511784511769,1.0174309698969652,0.11371328397216666,,4.199999999999996,33,,0,-56.16208250344627,360.0,,0.8333333333333334,1.6473614526358873
20181109_sample_5,1.2821344359571172,84.40921828150749,0.8248710990985086,0.9768559701971551,0.1528907751589183,-50.17245188355446,0.9333333333333277,0,-7.13348388671875,0.0,0.0034234757745893064,1.1616161616161604,1.0824432874228307,0.37732991591379883,,7.599999999999996,21,,0,-73.5591582879424,240.0,,0.6153846153846154,2.1827750373135877
20181109_sample_7,2.1744092870820264,54.900382955868984,0.8051241915362178,0.9451799296713941,0.24918651192815136,-35.81675452490643,1.2333333333333363,0,-8.399181688825337,0.0,0.1542720030655051,1.2682119205297993,3.253821661960885,1.66045589038762,,14.566666666666672,9,,0,-72.18636083602905,220.0,,0.8,2.1189528411543104
20190827_sample_1,2.6789642166792382,99.98284901181857,0.6443322218679133,0.9728316654570972,0.2387860322345581,-63.137070586284,0.9666666666666712,0,8.674946924050644,0.0,0.00032108693725629205,1.0624999999999996,1.02168505143752,0.14320959138186384,,-0.2333333333333354,32,,0,-63.217226933687925,300.0,,0.8235294117647058,1.7268160465921352
20190827_sample_4,10.931754900933143,101.11480516692008,0.5216110266889508,0.8647471111296708,0.4898816644569784,-55.50317962964375,1.2999999999999956,0,24.67837495108445,0.0,0.002492117979996117,1.0443349753694595,1.1400039088208926,0.3350845432196749,,-0.26666666666666505,8,,0,-55.64011306439837,320.0,,0.0,2.137403349578997
20190827_sample_7,10.949469582688932,105.17384856939316,0.5632599589809199,0.8855352018669486,0.5026519575804952,-50.05858838558196,1.5000000000000013,0,21.078770980238907,0.0,0.004354210826210827,1.1335311572700297,1.2033311784013978,0.47253874220280234,,-0.26666666666666505,11,,0,-49.88356750251518,260.0,,0.0,2.308892133321362
20191104_sample_1,3.2307597650079916,59.707586343089744,0.8767754999883066,0.9571040667559539,0.315411093730075,-14.002424354354549,1.2333333333333363,0,-7.910481033225846,0.0,0.010980175921274036,1.2228571428571446,1.2285944562651998,0.5955093538752206,,15.666666666666663,16,,0,-51.86591225924591,300.0,,0.7777777777777778,1.5251348917009875
20191104_sample_4,0.03704190334487595,77.30349774161962,0.9159513022015255,0.9968173224194462,0.023265562045348482,-43.97497015694764,0.6666666666666626,0,-11.545003081361585,0.0,5.3236258815923943e-05,1.1056105610561064,1.0074796129715133,0.0655025573963486,,5.3666666666666725,40,,0,-64.17987229095564,140.0,,0.9047619047619048,1.3920747042989963
20180918_sample_1,19.173435884777827,119.20880650480586,0.44770486622075956,0.7072337493702769,0.5846288445178431,-64.08177440365155,1.266666666666666,0,30.529194821914032,0.0,0.00016941618987073508,0.9971671388101975,1.0945696760977546,0.1136851441719462,,-0.2333333333333354,5,,0,-64.77769520609742,460.0,,,2.0339239891083927
20180918_sample_2,4.766556434254798,86.93830172220864,0.7082945590102547,0.9407616336112066,0.3365968157189005,-40.30309244990349,1.0000000000000009,0,-2.8994493186473846,0.0,0.001930244715722843,1.4564459930313607,1.0939219635285717,0.2802589062926851,,11.399999999999993,17,,0,-60.56387214859327,80.0,,0.4166666666666667,2.045397803533094
20190710_sample_6,1.4169540290303062,79.26448186238619,0.600192873683547,0.9704501521757501,0.17699263017703779,-35.575030371546745,1.0666666666666602,0,-2.0341084649165495,0.0,0.0029298218953476146,1.1812499999999995,1.0821008364468976,0.33963993631531836,,6.433333333333333,20,,0,-68.50903508729404,240.0,,0.6666666666666666,2.072361012755623
20180215_sample_1,1.6529776642165048,76.12541876733302,0.8716173255394563,0.9658712388645261,0.16883973825870083,-43.138829991221414,0.6666666666666626,0,-14.96914960443975,0.0,0.00021869991188963744,1.1833333333333325,1.0219847946574525,0.12231664719728405,,2.5666666666666615,35,,0,-57.51505662314594,180.0,,0.8421052631578947,1.295131881219258
20190213_sample_7,0.025660882401817842,79.35543420414132,0.9204823911968728,0.9968506928167677,0.01886323064895133,-41.74031006793182,0.633333333333333,0,-14.061061665415757,0.0,9.370368593331859e-05,1.272413793103447,1.0163898845019723,0.0806013962468577,,6.83333333333333,35,,0,-68.46633930504322,180.0,,0.9444444444444444,1.2904296478858965
20190122_sample_14,0.08610620104750386,74.61379840970002,0.8974089713997452,0.9942968847373433,0.03698394311081153,-43.743476271629255,0.6666666666666765,0,-13.720752671361048,0.0,0.0001187480077483269,1.1734693877551043,1.0155056607104997,0.09173234648650272,,6.633333333333338,35,,0,-74.14321330851978,340.0,,0.8421052631578947,1.4751019675094623
20190122_sample_9,0.15253058536877992,62.66036381324113,0.9060777437293414,0.9939896636710255,0.05453487649027165,-31.003724162777175,0.5666666666666736,0,-17.721666644017,0.0,0.00020283060751791782,1.1293706293706298,1.015993138989386,0.1198652625408601,,4.73333333333334,36,,0,-57.491266400035876,280.0,,0.8947368421052632,1.1320765420223422
20190318_sample_3,1.000329205715625,78.9818161477646,0.7278135618563628,0.9775262291675305,0.14292600557826848,-35.31714156270024,1.0333333333333306,0,-0.9208619594574259,0.0,0.0013302495348899784,1.1879194630872485,1.0534267756687026,0.244863185158515,,1.2999999999999956,23,,0,-47.965195309163796,220.0,,0.6428571428571429,1.8975900959393757
20190318_sample_4,0.11406438524862499,84.13684119780876,0.9014554356227981,0.9939468015094264,0.04013195582839924,-38.86624053120613,0.7666666666666655,0,-11.937752366065979,0.0,0.0001004921123514216,1.1107382550335574,1.0140279780717554,0.08384408286227713,,7.199999999999998,35,,0,-70.48611698341038,220.0,,0.9444444444444444,1.48187240894407
20190318_sample_6,0.46812986831875664,84.14209013183914,0.8102892752866978,0.9815839494949312,0.08640743136790661,-37.062366803487116,0.9666666666666573,0,-7.311151052514738,0.0,0.001980264775413712,1.2292358803986707,1.0846737267393571,0.2753905001430437,,9.133333333333326,19,,0,-63.85907497339778,180.0,,0.7272727272727273,2.203068749627696
20190327_sample_7,3.8220545057696715,80.88955593605827,0.7752497397006821,0.861213038987852,0.26596137516516954,-29.28982488811016,0.7000000000000062,0,-9.387425457437836,0.0,0.022330818505338065,1.4199999999999993,1.994063096833259,0.8914544576208202,,3.1999999999999944,6,,0,-42.795279218504824,80.0,,0.0,1.4011209758658059
20191010_sample_2,0.10388222545416792,83.50649538139487,0.916019691943944,0.993985360611701,0.03809171394536055,-34.665514404575006,0.633333333333333,0,-11.097955207030012,0.0,0.0002462647851303827,1.152823920265779,1.0236126986774199,0.12321844734601002,,6.966666666666662,31,,0,-63.37345629702839,340.0,,0.9375,1.4196706116983644
20191010_sample_6,0.02117631385246464,74.05056618154032,0.948953059311529,0.9977210690219895,0.017530451533432103,-34.51631963253015,0.4666666666666708,0,-16.307625919580516,0.0,8.295103210035745e-05,1.099667774086379,1.0138379789201144,0.07900093206469921,,7.266666666666671,38,,0,-55.39105965300567,220.0,,0.9,1.0655705438368313
20190605_sample_2,4.502862355436006,79.26486184199649,0.6396269498962738,0.9427380776642611,0.35030340297994655,-44.06442244847615,1.2333333333333363,0,1.123650620381028,0.0,0.0065293340438825325,1.4512195121951217,1.1657380370179937,0.4849435545816854,,4.966666666666661,15,,0,-64.04226732047067,100.0,,0.36363636363636365,2.374536463851303
20190605_sample_4,0.5487962982157084,77.2545300424099,0.7002006314860747,0.9803117572321798,0.09940173287989089,-32.418932765722275,1.0333333333333306,0,-4.517298191785812,0.3439829605963786,0.005032088746478548,1.4967532467532445,1.1566790689805797,0.4107416582320345,,6.1999999999999975,17,,0,-62.54099404873947,120.0,,0.5454545454545454,2.424851542420516
20190605_sample_6,3.790505212147577,88.61516043543814,0.6965562920830254,0.9491901301217954,0.2978142727101116,-42.14576631784438,1.0333333333333306,0,-1.1498332023620748,0.0,0.0012017105079444863,1.3444816053511717,1.0614503419958594,0.2457694839749316,,2.733333333333338,21,,0,-57.11275282564262,140.0,,0.4,2.4130500169474574
20190716_sample_9,11.491475316958805,87.04461157321927,0.49320818921280896,0.5862283687501026,0.4654397285882175,-37.05112511912978,1.2999999999999956,0,0.7234147439399976,0.0,0.00039449112978525125,1.4452054794520572,1.4452054794520572,0.18207282913165349,,6.066666666666665,3,,0,-71.13684207987454,200.0,,,2.4617106140961824
20180822_sample_1,0.05095767835703096,74.4210487852491,0.9099270420870227,0.9962927779833197,0.028018482226683235,-34.67325493693342,0.6666666666666765,0,-12.535018846392731,0.0,0.00013971332971604334,1.1815068493150684,1.0134961131433948,0.10393544650358826,,7.000000000000006,39,,0,-65.86469648240342,260.0,,0.8571428571428571,1.4065531873872166
20180822_sample_2,0.2093004260897579,77.50949511925376,0.8520671626810412,0.9910838160678154,0.058656160467832084,-41.06623182694114,0.6999999999999923,0,-13.246297215422025,0.0,0.00022514794935315103,1.3533568904593651,1.023779937823113,0.1219570525462706,,7.133333333333339,33,,0,-71.05707432578008,300.0,,0.8333333333333334,1.3342221731100157
20180822_sample_3,0.017467256722630338,48.9918409536282,0.9354072318380641,0.9968632696475724,0.019790041917209476,-19.52626618246234,0.7333333333333358,0,-19.07871228953206,0.0,0.00010513383280191422,1.230000000000001,1.0154865828731328,0.08693611932378204,,7.666666666666669,36,,0,-54.996389781642286,320.0,,0.8947368421052632,0.7990833291024998
20180822_sample_4,0.14402372785486087,80.82435590525454,0.8478739484766785,0.9927181551487344,0.04710885809813404,-44.83993351459493,0.6999999999999923,0,-14.038235569993752,0.0,0.0001152010543586434,1.1705685618729105,1.0151826651000513,0.08977378805071695,,5.000000000000004,35,,0,-68.54655862102906,200.0,,0.8421052631578947,1.4422039010827017
20180822_sample_6,0.11103742732930602,79.64760810136805,0.862594523797562,0.9938219022352093,0.041012626273740756,-43.42989809811115,0.7333333333333358,0,-5.6706996013720925,0.0,7.296038986278346e-05,1.212624584717608,1.0144579377018987,0.07248937487318836,,3.699999999999995,36,,0,-62.069127978757024,200.0,,0.8947368421052632,1.5058607395553267
20180822_sample_7,0.02171152096622428,76.55850052833553,0.9382544882452506,0.9973003789323778,0.01752733929244491,-38.78046696384744,0.633333333333333,0,-14.640180394053502,0.0,5.2151826205288866e-05,1.1550632911392391,1.0105407185138486,0.061185960107963566,,10.133333333333328,36,,0,-75.31187471623223,280.0,,1.0,1.3591365081168838
20181011_sample_3,0.39435591636689754,71.3288933038711,0.860527917461645,0.9873991886221986,0.08663507954718028,-29.320654769738503,0.733333333333322,0,-12.880807121594756,0.0,0.00023539148378288246,1.271523178807946,1.0238779068614472,0.12161849700935679,,4.966666666666661,31,,0,-67.78753370791674,380.0,,0.8235294117647058,1.3867559983798057
20190509_sample_2,0.5826662995903964,88.74004210035002,0.6864653419358554,0.9952216941338538,0.087572533539142,-37.43529692292205,1.3999999999999986,0,-2.3513063788414854,0.7339622641509437,0.00872212738555204,2.1631205673758878,1.2916423681679876,0.42873911210639454,,10.400000000000006,11,,0,-63.82496483872334,80.0,,0.5714285714285714,3.1181395427798946
20190509_sample_3,0.24135125980941952,65.09780231863259,0.7622641428813607,0.9992453083957604,0.06384022652745168,-37.207060183087975,1.2333333333333363,0,-2.0310332377751763,0.0,0.0010737257008389598,1.7999999999999974,1.083393410677113,0.20010561411225566,,4.966666666666661,19,,0,-61.772321731473006,200.0,,0.9,1.8098380528171567
20190509_sample_4,25.395234699774896,131.3397207607825,0.38175314184472875,0.5270611437069425,0.5950102736301414,-61.92903903623421,1.8333333333333397,0,41.37227591127156,0.0,1.863354037266669e-07,0.9925742574257433,0.9925742574257433,0.003726708074533749,,-0.2333333333333354,3,,0,-62.12307264862789,280.0,,,2.294887607917326
20190509_sample_5,,110.66953713695207,,,,-67.92030483484268,,0,0.0,0.0,,,,,,-0.633333333333333,1,,0,-68.38675640626913,720.0,,,
20190424_sample_2,0.05296645589734712,87.00651240845522,0.9148471585337823,0.9962110880278,0.026077589953683936,-38.363527506589904,0.6999999999999923,0,-15.734251588582978,0.0,0.00018900756554323907,1.2233333333333336,1.0168993756774893,0.11056475975748493,,8.633333333333326,32,,0,-71.95617952860064,240.0,,0.8823529411764706,1.3927838129449812
20190424_sample_7,,123.11459581057235,,,,-63.13344091176981,,0,0.0,0.0,,,,,,-0.3999999999999976,1,,0,-63.41787460198005,900.0,,,
