,AP Fano factor,AP amplitude (mV),AP amplitude adaptation index,AP amplitude average adaptation index,AP coefficient of variation,AP threshold (mV),AP width (ms),Afterdepolarization (mV),Afterhyperpolarization (mV),Burstiness,ISI Fano factor,ISI adaptation index,ISI average adaptation index,ISI coefficient of variation,Input resistance (MOhm),Latency (ms),Max number of APs,Membrane time constant (ms),Rebound number of APs,Resting membrane potential (mV),Rheobase (pA),Sag ratio,Spike frequency adaptation,Upstroke-to-downstroke ratio
697810838,0.5581673097145268,65.68750445047988,0.8891531659139541,0.9707768361942257,0.10042325050558686,-38.78125254313125,0.4666666666666708,0.0,-8.21875127156597,0.0,0.015578607456140342,1.3053435114503869,1.9154834705133876,0.9802303867932614,,75.46666666666668,6,,0,-71.98176262834338,59.999996,,0.0,2.7819211012567506
698042345,0.13671877730362184,52.42708396911621,0.9568845866683555,1.0007212654688846,0.051424673888665465,-29.291667302449543,0.26666666666666505,0.0,-23.63541984558106,0.0,0.00017096278593376626,0.8430769230769224,1.0133312283240337,0.13232799574109605,,9.333333333333332,51,,0,-65.03140185462104,390.0,,0.8888888888888888,1.2802726979159083
698086962,0.03404300782605097,40.11458341280659,1.0368736046451976,1.0016236749007232,0.028846390111468643,-37.395833333333336,0.2999999999999947,0.0,-22.54167048136393,0.0,8.996387229963795e-05,1.2242990654205608,1.031541690885478,0.08499045009882067,,13.533333333333328,12,,0,-76.25783855353461,410.0,,0.0,1.257606502298454
698570301,0.04203489348876428,55.58333651224761,0.9447150998371507,0.9989983490390866,0.027936799014203702,-37.10416920979807,0.26666666666667893,0.0,-22.406248728434356,0.0,5.9931583705628766e-05,0.8947368421052637,1.003933892059602,0.08032502955202486,,6.533333333333335,54,,0,-68.19313490549723,350.0,,0.9285714285714286,1.3753280899097682
698586385,0.04386772896930218,60.13542238871237,0.9300189657241226,0.998746574046999,0.02820494372324526,-35.781253814697074,0.33333333333333826,0.0,-17.56250000000017,0.0,4.924549654662877e-05,1.048148148148149,1.0031680467616468,0.07029718563631013,,7.000000000000006,50,,0,-65.52596123419868,320.0,,0.9230769230769231,1.562817356671427
699448311,0.030891893402603,66.25000127156578,0.911635288998869,0.9986100258367662,0.022546306256808323,-42.03125,0.3999999999999976,0.0,-17.437503814697266,0.0,2.734194977399086e-05,0.9764705882352943,0.9989072819991175,0.05229130893094292,,5.8,50,,0,-69.77852085198298,420.0,,1.0,1.630293526565751
699495755,0.032873154840416106,61.906254450479665,0.933703521508481,0.996956064049452,0.024289276873605523,-41.34375254313142,0.3999999999999976,0.0,-15.531247456868577,0.0,2.167402739182234e-05,1.0301003344481614,1.0042445278608665,0.04418237387670992,,6.633333333333338,45,,0,-70.16910760582819,340.0,,0.9565217391304348,1.9269153354908393
700390241,0.6833012133096185,69.12500190734863,0.8291139195682663,0.9801972735634005,0.11884048763697203,-38.1875,0.7333333333333358,0.0,-2.5,0.0,0.0013248389226923228,1.2021276595744668,1.0533127326869416,0.23715081479559327,,6.6999999999999975,21,,0,-73.70293778991699,260.0,,0.75,3.2258245402151564
700413526,0.11724703773480982,50.59375286102269,0.8859378218675217,0.9905290850372193,0.05294643399720625,-37.17708587646476,0.7666666666666794,0.0,0.17708587646475848,0.0,0.0010173056302237105,1.3136645962732911,1.050658835200695,0.2156249728923206,,7.266666666666671,23,,0,-59.43263845189412,119.99999,,0.7692307692307693,3.6484758736395793
701075567,1.5213076091008388,77.90625381469727,0.9209787198600065,0.9771170543772264,0.17291945075409137,-34.3125,0.6333333333333468,0.0,-14.38541920979818,0.0,0.0015424224850493244,1.0402298850574716,1.0564583857226915,0.2759400288140898,,10.599999999999998,25,,0,-60.20047527143691,320.0,,0.7857142857142857,3.166641536560395
701140434,0.11311658147213656,69.07291730245039,0.9233901655529098,0.9980952826385855,0.04231132756929549,-50.416666666666664,0.3000000000000086,0.0,-15.802090962727824,0.0,0.00019495267503984227,0.9450980392156842,1.0075937094211609,0.14800781844520566,,7.833333333333331,55,,0,-79.87103832244873,420.0,,0.7741935483870968,1.3929865595120907
702051128,0.08344473078509372,70.88542111714662,1.002204225557336,0.9952915710441904,0.03560992281314184,-42.47916920979818,0.4333333333333411,0.0,-19.9270820617676,0.0,0.00021506975123905357,1.0380710659898489,1.0184703728400792,0.11141442922462709,,11.733333333333333,28,,0,-72.11760672760009,260.0,,0.8666666666666667,2.039839079541292
703283610,0.038373412816841236,76.40625762939456,0.985412307874908,0.9970087752296727,0.023082118263454684,-42.21875381469718,0.4333333333333411,0.0,-19.531250000000085,0.0,0.00015191073769485892,1.0458015267175576,1.0136964454165036,0.09666807981433302,,9.900000000000006,30,,0,-70.21391780344645,320.0,,0.875,1.8135393863580178
703565379,0.0613416076238755,62.13541666666667,,,0.031917618770768555,-47.427083333333336,0.3666666666666679,0.0,-14.697916666666664,0.0,,,,,,6.3333333333333295,2,,0,-74.93602370029025,440.0,,,1.5701249766021832
704047023,0.8398828749653121,70.35417111714719,0.9483268845034752,0.9856248452001002,0.13115741855078103,-43.750003814697266,0.4333333333333411,0.0,-14.84375,0.0,0.00035764527739652515,1.166666666666667,1.021857244277107,0.14805332839065227,,11.499999999999996,30,,0,-75.41472194925944,260.0,,0.8125,1.7193284996154323
705217315,0.5830868700513665,81.31250381469727,0.9287727422603428,0.9560613935552761,0.0915181474713024,-22.0625,0.4666666666666708,0.0,-10.364585876464858,0.0,0.017083625165610326,1.0870967741935453,1.5243352284930825,0.703915265886796,,17.299999999999997,7,,0,-49.84680086898804,150.0,,0.0,2.265584751471291
705278421,0.058593123341566,51.34375381469705,0.927368571902026,0.9937916042485663,0.03583531685136951,-42.00000381469718,0.5666666666666736,0.0,-15.34374618530282,0.0,0.00015261757697735193,0.9377593360995858,1.010262883090217,0.09262492426234108,,10.400000000000006,28,,0,-73.25389546881782,160.0,,0.8666666666666667,2.416701251443419
705570328,0.5155517625746607,71.03125381469727,0.9472063649272767,0.991079284934028,0.09656618704338063,-44.031253814697266,0.533333333333344,0.0,-16.96875,0.0,0.0007615671378270135,1.0116731517509732,1.0237975862638562,0.23667031437111033,,8.733333333333329,37,,0,-74.91651374986436,210.0,,0.6818181818181818,2.0591994168021706
705817510,0.2107674116230791,76.90625381469727,0.9581470719519886,0.9874132451853881,0.056099110473634625,-44.531253814697266,0.4333333333333411,0.0,-11.6875,0.0,0.036534317585686864,0.9693486590038285,1.2800366020516047,1.0425527102582317,,37.599999999999994,14,,0,-71.97036994934082,100.0,,0.2727272727272727,2.100940665950658
707162377,0.2397226393572561,71.16666666666663,0.9576990900330006,0.9923137410583813,0.06373542431288594,-44.76041666666663,0.5000000000000004,0.0,-16.677087148030637,0.0,0.00031311806381292167,1.120437956204377,1.0243957814527485,0.1449997386139431,,10.466666666666665,33,,0,-74.7601987753974,280.0,,0.8333333333333334,2.174486860573292
707179690,0.47094590384221197,62.68750190734861,0.9813891968283819,0.982440555660745,0.09504779547494664,-36.90624999999998,0.6999999999999923,0.0,-15.218753814697287,0.0,0.00278932955618508,1.0596658711217188,1.0865113417862158,0.3079308385715892,,8.16666666666667,17,,0,-59.54892292192247,190.0,,0.7,2.644648855262639
707403326,0.7074995162964767,74.93750381469705,0.9455101840555239,0.9844527849952348,0.10967874536298527,-36.833333333333336,0.3999999999999976,0.0,-14.760416666666664,0.0,0.00876316300530768,0.9936708860759501,1.1188486775121118,0.588593365241591,,11.13333333333333,20,,0,-68.05414917331272,320.0,,0.5384615384615384,2.113755491470486
707424705,0.2183614819631998,74.08333587646479,0.9448819345658528,0.9927452086144811,0.05971820175242291,-49.73958460489906,0.3999999999999976,0.0,-11.760415395100942,0.0,0.0004905289912714166,1.0547445255474468,1.0326303890406332,0.18485543532571824,,5.76666666666667,35,,0,-72.54512469228109,380.0,,0.75,1.8748976003905762
707666779,0.053270076771180855,71.85416984558071,0.9166425441547303,0.9940212032027501,0.02839944201427025,-42.07291793823242,0.6000000000000033,0.0,-8.458335876464844,0.0,0.00040436077913321035,1.2797619047619049,1.0438053838111592,0.11076683207395775,,7.833333333333331,15,,0,-75.98090992906359,340.0,,0.875,3.0263993785936045
708221965,0.1006498237658113,83.56250762939453,0.9559959693366464,0.9964609554694904,0.03713631651695325,-43.500003814697266,0.43333333333332724,0.0,-18.4375,0.0,1.9659232855010474e-05,1.0000000000000016,1.0023773663070892,0.04405210361871301,,5.8,49,,0,-67.26438100009494,300.0,,0.96,1.9522139320469476
709153201,0.29432170838218014,51.666667938232365,1.2895161834343631,1.0243018769262715,0.06910479803938889,-34.63541666666652,0.3666666666666818,0.0,-24.6458371480307,0.0,0.0002703009035172634,1.199324324324325,1.060852555376828,0.14468335851691394,,68.66666666666669,9,,0,-73.16600327979194,249.99998,,0.0,1.1559278187090989
709219898,0.0365307239090003,76.62500508626289,0.9422240303392848,0.9962469755998492,0.02290083946817629,-43.25000381469714,0.633333333333333,0.0,-10.208330790201948,0.0,0.00046640424896682943,1.1487341772151907,1.0298095527456272,0.16344375904842723,,8.900000000000006,28,,0,-70.40013113996719,150.0,,0.75,3.6798720441988197
710338421,0.01035862388310296,64.8437557220459,0.9881123920191348,0.9989248012188687,0.012776508083960077,-36.343753814697266,0.6000000000000033,0.0,-15.78125,0.0,0.0003064483111566019,1.030732860520094,1.019891660364071,0.12523229411818043,,7.999999999999993,26,,0,-60.93822868686253,230.0,,0.8571428571428571,2.435172784108792
710730520,0.05315511896516759,59.95833683013913,0.9449270517790815,0.9968511148517848,0.03178600407384135,-44.989585876464815,0.3666666666666679,0.0,-15.29166793823245,0.0,6.96681956317279e-05,1.2184873949579835,1.0115245752313282,0.0813409186907614,,5.566666666666665,47,,0,-71.42809272003174,300.0,,0.88,1.6741746765963348
710784375,0.06412005681382671,41.562503814697266,0.990977352654951,0.9933168605104604,0.04113214069314484,-23.000001907348633,0.5000000000000004,0.0,-13.114582697550446,0.0,0.0005025113207821909,1.0643274853801172,1.0306914162403629,0.16679981128589613,,11.333333333333334,27,,0,-61.413430113474526,260.0,,0.8,1.985669681115192
710920450,1.8053927065385242,51.37500015894564,0.926399023897867,0.9775979644595336,0.24350583031994835,-45.489583333333336,0.6666666666666626,0.0,-6.968753814697266,0.0,0.0009087573548598269,0.9666666666666642,1.0448250481897674,0.24346477669368582,,9.333333333333332,32,,0,-71.83066251034207,210.0,,0.6842105263157895,2.5018516417430354
711212623,0.045658547592469505,62.66666984558097,0.9426529385864504,0.995573195726416,0.02827124168546557,-32.625001271565665,0.4666666666666569,0.0,-17.874998728434335,0.0,0.00013718327896753885,1.1166666666666678,1.0147895921010381,0.10314759831143487,,5.533333333333335,39,,0,-59.67017960484823,290.0,,0.8571428571428571,1.9579615039162332
711464852,1.6420841425875528,54.062500953674274,0.9181117842167583,0.8676624641563652,0.19558340530370966,-40.90624999999996,0.6666666666666626,0.0,-9.656250000000043,0.0,0.024825794204246087,1.2574257425742568,2.0427554136534116,0.8321603047384064,,8.900000000000006,5,,0,-55.93621756871541,110.0,,,2.2448428718056195
711483278,0.3702203719430091,47.8125,1.011982597400937,1.0622446950491409,0.08397301075007636,-28.75,0.8666666666666267,0.0,-19.270833333333364,0.0,0.003412198032575391,0.5315757204169227,0.8119239617078834,0.29856834151001704,,338.40000000000003,4,,0,-70.08050391727025,340.0,,,2.7842287466804354
711528753,1.269782049352624,74.77083460489894,0.9579270338919577,0.9831054707879168,0.14777646779795486,-35.96874999999985,0.5666666666666598,0.0,-13.71875000000015,0.0,0.04578064644831878,1.0037878787878785,2.231618643438335,1.3086678891399302,,5.900000000000002,19,,0,-56.00086347240871,200.0,,0.7272727272727273,2.539031099845003
711571947,0.05748968568712119,67.88541920979813,0.9597974355907268,0.9961981894694706,0.03070437828531436,-43.94791920979818,0.5000000000000004,0.0,-17.125,0.0,0.0002504167056382566,1.1176470588235279,1.019983638670409,0.13733732893454448,,6.733333333333327,38,,0,-68.62280490366618,239.99998,,0.8095238095238095,2.0478014646866174
711770582,1.4848344928523718,66.5729198455802,0.9496166890183804,0.9434886395128983,0.1675692695362405,-38.07291793823241,0.3666666666666679,0.0,-19.750002543131508,0.0,0.006695668020762807,1.045669291338583,1.1563249100661848,0.41230855164473695,,22.13333333333334,11,,0,-66.599405960083,249.99998,,0.375,1.8658758986258455
711903629,0.11310358341263353,53.63541793823224,0.9646533138011415,0.9918293380034353,0.04886814406527789,-43.16666793823241,0.4333333333333411,0.0,-12.375002543131522,0.0,0.0014943511858031278,0.8847262247838634,1.0454052806886214,0.2631464811374155,,18.733333333333338,23,,0,-69.4009858432346,130.0,,0.7692307692307693,2.0169239683767013
713132614,0.2961778262759829,66.50000508626302,0.9515977337219902,0.9936914601478337,0.07351250423610096,-18.125001271565754,0.3666666666666679,0.0,-16.749998728434246,0.0,0.00046013687725332666,1.0890688259109331,1.023597656508897,0.1803226394995552,,11.23333333333333,35,,0,-53.12736702601115,290.0,,0.75,1.7670705674232954
713442456,0.714958744287696,56.9166679382324,0.9483895041070183,0.9394939781671677,0.12177345014191139,-37.90625,0.5000000000000004,0.0,-13.937503814697308,0.0,0.0006086956521739113,1.0846994535519134,1.1079902485475885,0.1944406936956336,,13.499999999999998,7,,0,-65.14323619418674,220.0,,0.0,1.941220621779405
714046701,0.04111361035588306,58.7187519073474,0.9274436997260739,0.9976288110408823,0.027712423599077638,-34.40624999999996,0.2999999999999947,0.0,-15.625003814697308,0.0,5.975512984248556e-05,1.0116731517509732,1.0045967781814193,0.08170734586687253,,6.566666666666665,55,,0,-67.3713262278239,540.0,,0.896551724137931,1.5933753003850841
714228701,0.05985330005277965,60.593755086263194,0.9133573450395476,0.9950771028786425,0.03320503693998946,-37.218753814697266,0.3666666666666679,0.0,-21.29166666666667,0.0,8.244146100464142e-05,1.0321782178217827,1.0096468347991812,0.07386430566763447,,6.3,33,,0,-59.92931531270345,270.0,,0.8333333333333334,1.7329869750090974
714485370,0.13711061776838582,78.53125635782874,,,0.04266649626402833,-39.718752543131465,0.5999999999999894,0.0,-7.281251271565715,0.0,,,,,,70.56666666666666,2,,0,-65.76403063286675,59.999996,,,3.2671378323900986
714601733,0.032092481388340685,63.85416857401472,0.9978793420227184,0.9984236537830747,0.02281456601258065,-42.10416666666661,0.3333333333333244,0.0,-20.47917175292976,0.0,5.3292121403105854e-05,1.0228571428571427,1.003880669238371,0.06711778871565716,,9.066666666666666,42,,0,-74.76251466200087,249.99998,,0.9090909090909091,1.5403864942637184
714755043,0.18867629144733233,79.98958714803078,,,0.04976077181809672,-18.260416666666607,0.4666666666666708,0.0,-15.083333333333393,0.0,,,,,,55.23333333333333,2,,0,-60.79485722944472,100.0,,,2.3188600194214324
714936352,0.21529696557620057,67.65625190734872,0.8926866850884769,0.9636666167430123,0.05957530163227706,-35.625001271565715,0.6000000000000033,0.0,-6.166666666666693,0.0,0.006950768457339843,1.7078651685393251,1.6117425362435711,0.48950262173463904,,14.333333333333337,5,,0,-65.98124362521702,200.0,,,3.3380568287383516
715159651,0.3623321020292559,74.73958333333323,0.8944948415722997,0.9710834916538073,0.07596190393534967,-38.28124999999989,0.6666666666666765,0.0,-9.156253814697372,0.0,0.004443453061224486,0.9788519637462234,1.19088058101294,0.4665174351344917,,13.800000000000006,11,,0,-69.15262457784017,140.0,,0.0,3.534463418891377
716298521,0.15452564363288213,65.19792111714682,0.8458219878145563,0.9856778341729292,0.052048014472548296,-42.19791920979818,0.999999999999987,0.0,2.0416653951009778,0.0,0.008398531353546426,2.3319999999999963,1.3010454944083583,0.4357543352477362,,6.733333333333327,12,,0,-63.76013145743475,180.0,,0.5,4.558849295777192
716832846,0.007794966612908498,46.46875476837152,1.0383321880520486,1.004462532175115,0.012684389338721817,-31.7187538146972,0.6666666666666765,0.0,-12.031250000000064,0.0,0.0002552700121548885,1.2266187050359714,1.0292000632222627,0.08380218663995681,,13.800000000000006,14,,0,-78.47318053351508,330.0,,1.0,2.517102363072049
717637005,0.12331855569113694,61.34375063578288,0.78604184238198,0.9914982022228627,0.04893128659155457,-40.6875,0.6666666666666626,0.0,-8.749999999999979,0.0,0.0004136945852030055,0.86802973977695,1.025950681417656,0.1366612134347665,,8.7,22,,0,-78.2579753044976,340.0,,0.8333333333333334,2.4301024801527618
717675736,0.04855115322434645,55.2812557220459,0.9315997119582556,0.992004150799932,0.030976153224825265,-35.281253814697266,0.6666666666666626,0.0,-11.28125,0.0,0.00018670637854432062,1.151177199504337,1.0235878129348739,0.07614116741987874,,12.1,15,,0,-75.07615199873182,340.0,,0.875,2.539070649280428
718135969,0.071870745543153,69.23958524068198,0.9632917023749561,0.9955952479069364,0.0340033907778345,-42.333333333333336,0.4666666666666708,0.0,-20.72917048136393,0.0,0.00016560172433956137,0.9523809523809532,1.0103662478183184,0.10760922947884545,,8.833333333333332,35,,0,-75.7345592956543,270.0,,0.8421052631578947,2.051284861268368
718188717,0.1570777522527653,64.51041762034095,0.9489746396958397,0.9956880203362122,0.05126293877615814,-48.66666666666663,0.33333333333333826,0.0,-15.645833333333343,0.0,0.00033756777822963177,1.0113207547169814,1.0302815846629119,0.18151262986574077,,7.166666666666669,33,,0,-74.90072241210937,350.0,,0.2692307692307692,1.5104356288370238
718195284,0.34666475928571994,61.65624999999989,,,0.0778475526784157,-35.65624999999989,0.43333333333332724,0.0,-18.156253814697394,0.0,,,,,,14.700000000000005,2,,0,-72.25423995293511,220.0,,,1.6650130110536765
718202813,0.030045233876194524,48.70833460489881,1.0230966893179885,0.9981851858514668,0.025008717891525527,-31.67708460489909,0.633333333333333,0.0,-14.062501271565733,0.0,0.0006798646864686472,1.1601208459214487,1.034722530243038,0.18724056397832042,,12.233333333333333,26,,0,-67.02198630523682,270.0,,0.7333333333333333,2.0874744435164385
718205473,0.19070237564641707,52.052083333333314,0.9635781835312062,0.9861907846443843,0.06437074178748836,-31.552083333333332,0.6000000000000033,0.0,-14.166666666666668,0.0,0.0012744394383656331,1.162921348314604,1.070963457903659,0.24803405239233456,,17.53333333333333,16,,0,-63.81095043521458,119.99999,,0.23076923076923078,2.0504614620327866
718237581,0.13297904272925115,56.677087783813796,0.8842124251661685,0.9962940099625642,0.050201571026591944,-36.812503814697266,0.2999999999999947,0.0,-17.916666666666664,0.0,0.0002057849112065985,0.8721311475409841,1.009797946694353,0.15362738753235164,,6.800000000000001,34,,0,-65.3575304421319,410.0,,0.1724137931034483,1.4394277191397242
718257664,0.03387891522150011,53.802086512247264,1.1134559113786204,1.001332050896216,0.024217772492985123,-30.708335240681965,0.26666666666666505,0.0,-24.39583396911622,0.0,4.8501188457882995e-05,0.9695817490494283,1.0036813391924504,0.0747639347698602,,14.266666666666664,56,,0,-71.34449942270915,540.0,,0.9310344827586207,1.3077570648041195
718494231,0.2570145792609189,56.70833333333322,0.931300570384971,0.9616188752446323,0.07110936934527566,-36.36458333333322,0.3666666666666679,0.0,-19.354170481364044,0.0,0.013803416197907209,1.1578947368421046,1.5474260620139817,0.612948117386988,,14.93333333333334,6,,0,-74.25205115000406,400.0,,0.0,1.7114583233265406
718618263,0.40119705348002194,67.60416730244964,0.95315878137753,0.9912701937301147,0.08668195570491993,-45.59374999999998,0.4666666666666708,0.0,-14.47916793823245,0.0,0.0006192895018676703,1.0540540540540528,1.025587197880221,0.21115588052547615,,9.466666666666665,36,,0,-70.5566767578125,210.0,,0.7142857142857143,1.8390982732823666
718636190,0.3642575246996519,74.5312557220459,0.9533193436159495,0.9894995223325619,0.07618205684604629,-43.531253814697266,0.49999999999998657,0.0,-16.874997456868492,0.0,0.0014391145611796395,1.144032921810699,1.0625076668489013,0.2710266469573322,,13.533333333333328,25,,0,-77.36825108337402,239.99998,,0.6666666666666666,1.7627460655761944
718640845,0.23093081473880592,74.61458905537927,0.968030140372924,0.9906487059527576,0.060076059885117314,-44.562503814697266,0.633333333333333,0.0,-13.249999999999979,0.0,0.0010949184795833935,1.0705882352941178,1.037353749574459,0.2189968847928844,,17.9,21,,0,-79.22480584886338,260.0,,0.75,2.5460990136714634
718643723,0.017787754053930772,44.625002225239854,0.9894957632250398,0.9982528105082445,0.020468926146080035,-30.531251271565733,0.5000000000000004,0.0,-15.968748728434267,0.0,0.00011637276788334228,0.9822485207100574,1.0068564630388395,0.09668926919661086,,9.966666666666665,40,,0,-61.67062455834282,270.0,,0.9047619047619048,1.925994742973131
718647510,0.051879332162978437,70.27083651224757,0.9641269097269366,0.995727124401887,0.02843139029519798,-44.20833460489894,0.533333333333344,0.0,-15.750002543131679,0.0,0.0005884412980442978,1.0500000000000005,1.0294802000837056,0.19172157020809055,,7.766666666666672,31,,0,-72.30062071567112,239.99998,,0.7222222222222222,2.362785372043506
718656998,0.11941396345304994,62.187504450480795,0.879899465187907,0.9966506079475892,0.046930913860332414,-38.250003814697266,0.33333333333333826,0.0,-18.24999999999998,0.0,0.0001046455695314379,1.2169491525423743,1.0147078916414578,0.0999380422050739,,6.599999999999994,47,,0,-78.69101506974961,479.99997,,0.88,1.5765411580689082
718872930,0.1551339304427911,53.35416762034053,0.9541194794382988,0.9964255564310511,0.055602916551892916,-40.28124999999983,0.33333333333333826,0.0,-20.1979204813641,0.0,0.0007489870078850651,0.9093023255813957,1.0208528864517763,0.2152736480944572,,14.600000000000001,29,,0,-81.34381634436713,260.0,,0.7058823529411765,1.5142577593533335
720186469,0.48601776851461226,74.22916857401526,0.9273084498049731,0.9875496748394338,0.09029848315546787,-45.88541666666663,0.7000000000000062,0.0,-12.250001271565822,0.0,0.0004806800592091341,0.9764705882352948,1.0222810075685074,0.15940920662879376,,11.866666666666664,26,,0,-79.26094434356689,249.99998,,0.7333333333333333,2.401731125324816
720207494,0.1948802854751464,74.55208841959652,0.9414559553900467,0.9925588358274431,0.05588212621301045,-36.718753814697266,0.4666666666666708,0.0,-16.28125,0.0,0.0002698699914960075,1.052631578947367,1.0186475824417198,0.14032222442442138,,7.699999999999998,36,,0,-64.49208044179281,260.0,,0.8,2.2026983799278828
720318238,0.9284622712047879,79.15624999999994,0.9161732047776647,0.970515027187328,0.12365819394754891,-46.156249999999936,0.533333333333344,0.0,-13.343750000000064,0.0,0.06237423746149954,1.041791044776121,1.513838032905636,1.436842922001993,,11.166666666666671,17,,0,-69.73800257110595,119.99999,,0.21428571428571427,2.4291723603791024
720678722,0.18243108631861887,78.28125381469705,0.9707252339043326,0.9949379803642786,0.052357442175040236,-47.52083714803057,0.4333333333333411,0.0,-17.520829518636084,0.0,0.00023696683572400575,1.1603375527426196,1.0197698521126637,0.1340217899594763,,8.533333333333337,38,,0,-79.46040465291341,310.0,,0.9,1.9355425671713058
722795299,0.19581736739657848,75.37499999999925,0.9532891606151177,0.9937125559688419,0.055774657210593125,-41.87499999999981,0.5000000000000004,0.0,-16.343750000000192,0.0,0.0002468891302201599,1.0196078431372568,1.0145501115027054,0.1338478405436081,,10.400000000000006,36,,0,-73.56048862626818,290.0,,0.8,2.19994880821698
722821387,0.5633837171390236,81.14583587646482,0.9432605609386099,0.9884718624533608,0.09451781547659806,-39.52083587646482,0.3999999999999976,0.0,-17.37500000000002,0.0,0.0015406854373183638,1.1428571428571428,1.0555203009600052,0.2819410524683224,,11.666666666666673,25,,0,-68.57181302388508,260.0,,0.6666666666666666,2.0624385172302326
728756295,0.6056409537078816,64.36250686645508,0.9694114604586814,0.9517415201906152,0.10447198261465455,-34.95000457763672,0.43333333333331336,0.0,-16.6875,0.0,0.002023096020296426,1.1940298507462699,1.1401000893828093,0.24634165590868,,32.70000000000001,8,,0,-68.40106232028538,160.0,,0.14285714285714285,1.945829548841015
729135271,0.04615635691140988,72.46041997273755,0.9760788561337231,0.9894192954499745,0.025855103842707363,-27.672917683919316,0.6666666666666765,0.0,-17.47083155314123,0.0,6.687039907012749e-05,0.9942492012779554,1.0092266862329777,0.035264974481359124,,63.56666666666666,9,,0,-62.90993761105007,150.0,,1.25,2.648256660656201
730744363,0.17149598874345265,63.937503814697266,0.8536982221189898,0.9963763438631926,0.055501072390694406,-43.281253814697266,0.33333333333333826,0.0,-19.218746185302713,0.0,0.00016251290376290283,0.881578947368423,1.0100867783770568,0.12138085806163858,,7.300000000000001,45,,0,-72.48330215793186,270.0,,0.8,1.4236752511856001
730796336,0.5371859002001326,79.36458460489905,0.9014306194988959,0.9878423803392987,0.09479827586182188,-43.33333460489906,0.5666666666666598,0.0,-11.135415395100985,0.0,0.001973737210154951,1.0460358056265988,1.0479919965673008,0.296817759529217,,8.16666666666667,22,,0,-67.41195078362358,110.0,,0.5714285714285714,3.47827310921655
731651186,0.05900614823115725,64.95833778381343,0.9987170677256512,0.9963863713871831,0.031096271606408814,-44.04167048136389,0.5666666666666598,0.0,-12.208332061767578,0.0,0.00038520444433794344,0.9033816425120759,1.0166264394841165,0.15260714723776211,,13.566666666666672,30,,0,-71.10690302191841,239.99998,,0.7647058823529411,2.3545894208488662
731683221,0.1302394028884847,51.25000317891439,0.9782520276665349,0.9884570531520204,0.052984887238081216,-41.33333587646473,0.43333333333331336,0.0,-8.177083333333435,0.0,0.010554374644144998,1.0127118644067818,1.2782813310284966,0.509596516516429,,25.866666666666678,12,,0,-63.786339344872374,80.0,,0.5,2.20960703288676
731733715,0.058340606948181335,70.22917238871295,0.9559477573506325,0.9932285444628763,0.030058012402235875,-39.23958714803067,0.4333333333333411,0.0,-12.739582061767535,0.7152924594785056,0.004523436694905841,2.0742574257425703,1.2133406484719915,0.35393130080578006,,26.533333333333324,14,,0,-64.82945459662542,59.999996,,0.75,1.9593145469877495
731765828,0.7798601100640901,76.80208714803032,0.9087209639517794,0.9849976229630603,0.11640013636338851,-40.03125,0.6000000000000033,0.0,-9.9583346048991,0.0,0.001661569570068609,0.8739002932551301,1.0590204764594728,0.2664623602840146,,15.0,21,,0,-70.48897122870551,220.0,,0.75,2.559043486318248
731882356,0.14024816233268392,70.4791685740153,0.8572273078787014,0.9921207274808794,0.04935395995862294,-42.4375,0.5666666666666598,0.0,-8.718753814697266,0.0,0.0006353225736474461,1.180327868852458,1.035457227857777,0.1869153995023873,,7.800000000000002,27,,0,-78.3437192348904,350.0,,0.6875,2.6307557103114183
731917470,0.07279182041432687,68.03124999999989,0.8566835654893453,0.9946322867052744,0.03502479227960334,-42.90625,0.5666666666666736,0.0,-2.0625,0.0,0.0011635970259746614,1.4183266932270884,1.0483666083241798,0.2537135192678408,,7.099999999999995,28,,0,-69.86627790239122,260.0,,0.6470588235294118,2.7960504018728867
736884821,0.15486340379673294,71.5,,,0.04763502350164089,-33.41875076293945,0.36666666666665404,0.0,-14.110416412353516,0.0,,,,,,69.8,2,,0,-65.37567483520507,50.0,,,2.2229412718533506
738041476,0.6164573987273562,63.26666959126783,0.8626843808363268,0.9585951077955654,0.1118066190353987,-44.212501525878906,0.6666666666666626,0.0,-5.856250762939453,0.0,0.01579489773411243,1.247395833333332,1.3036250338191127,0.6560987491293518,,18.699999999999996,10,,0,-71.66787140401205,130.0,,0.25,3.2075819878254572
738043822,0.02415699166023636,37.56666723887122,,,0.025681857240519818,-32.26041666666663,0.5000000000000004,0.0,-4.960419972737668,0.0,,,,,,52.13333333333334,2,,0,-65.58934625413683,90.0,,,2.526829812688721
738401019,0.5043232428393887,64.80416806538915,0.8778370856810321,0.8930860842266712,0.093418938570205,-39.60833358764654,0.4333333333333411,0.0,-10.78333536783849,0.0,0.001336082474226788,2.1803278688524474,2.1803278688524474,0.37113402061855444,,93.06666666666666,3,,0,-67.89323206075032,29.999998,,,2.4919510750590685
738859085,2.5594433141593744,68.15416844685876,,,0.2134722732035968,-16.3125,0.4666666666666569,0.0,-4.8541660308837855,0.0,,,,,,8.7,2,,0,-46.68982313410441,190.0,,,2.3910825912234954
