cell id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20190610_sample_16,0.5,1.125,0.75,0.625,0.875,1.875,1.75,1.25,0.875,1.125,0.625,1.0,1.0,0.75,1.0,1.375,1.0,1.125,0.375,1.0
20190611_sample_3,2.57142857,1.42857143,0.28571429,1.14285714,0.57142857,1.14285714,1.14285714,1.14285714,3.14285714,0.85714286,0.28571429,1.42857143,0.0,1.14285714,0.57142857,1.14285714,0.28571429,0.85714286,0.57142857,0.28571429
20190611_sample_8,3.63636364,0.0,0.0,0.0,0.90909091,0.90909091,2.72727273,0.0,0.90909091,0.0,0.90909091,0.90909091,0.90909091,0.90909091,1.81818182,1.81818182,1.81818182,0.0,0.0,1.81818182
20190611_sample_10,1.875,0.625,0.0,0.625,2.5,0.0,1.25,1.25,1.25,1.25,1.25,0.625,0.625,1.25,0.0,0.625,0.0,1.875,1.25,1.875
20190611_sample_14,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
20190611_sample_15,1.29032258,1.29032258,0.0,0.64516129,0.0,0.64516129,0.64516129,2.58064516,0.64516129,1.93548387,0.64516129,0.0,0.0,1.29032258,1.29032258,0.0,2.58064516,1.93548387,0.64516129,1.93548387
20190612_sample_2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
20190612_sample_6,0.60606061,0.60606061,1.21212121,1.21212121,1.81818182,0.60606061,1.81818182,0.60606061,0.60606061,0.60606061,3.03030303,0.60606061,0.0,0.0,0.60606061,0.60606061,0.60606061,1.21212121,1.21212121,2.42424242
20190612_sample_7,0.8,0.45714286,0.91428571,1.02857143,1.02857143,1.02857143,1.25714286,0.8,1.02857143,0.91428571,1.82857143,1.48571429,1.02857143,0.57142857,0.57142857,0.8,0.68571429,2.17142857,0.8,0.8
20190613_sample_2,0.44444444,1.33333333,0.44444444,0.88888889,1.33333333,0.88888889,1.33333333,2.22222222,0.0,0.88888889,1.33333333,0.44444444,1.33333333,0.88888889,0.88888889,0.44444444,1.77777778,0.0,0.88888889,2.22222222
20190613_sample_3,0.0,0.86956522,1.73913043,0.86956522,0.0,0.86956522,2.60869565,1.73913043,0.86956522,2.60869565,1.73913043,1.73913043,0.0,0.0,0.0,0.0,0.86956522,0.86956522,0.86956522,1.73913043
20190613_sample_4,2.85714286,0.0,0.0,1.42857143,0.0,1.42857143,1.42857143,1.42857143,2.85714286,1.42857143,0.0,1.42857143,0.0,2.85714286,0.0,0.0,1.42857143,0.0,1.42857143,0.0
20190613_sample_6,1.45454545,1.45454545,0.36363636,0.0,1.09090909,0.0,4.72727273,0.72727273,1.45454545,0.36363636,1.09090909,0.36363636,1.45454545,1.09090909,1.09090909,0.36363636,0.72727273,0.72727273,0.72727273,0.72727273
20190613_sample_7,0.0,0.88235294,3.23529412,1.47058824,1.17647059,1.47058824,1.76470588,0.29411765,0.88235294,0.88235294,0.58823529,0.58823529,0.88235294,0.29411765,0.58823529,1.76470588,1.17647059,1.47058824,0.0,0.58823529
20190613_sample_9,2.43243243,1.08108108,0.81081081,0.54054054,0.27027027,0.81081081,1.08108108,1.35135135,1.08108108,1.35135135,0.54054054,1.35135135,0.54054054,0.27027027,0.27027027,0.54054054,0.81081081,1.62162162,1.62162162,1.62162162
20190614_sample_3,1.19402985,1.49253731,0.89552239,1.49253731,0.29850746,1.49253731,0.89552239,0.59701493,0.89552239,1.49253731,0.59701493,0.89552239,2.08955224,0.59701493,0.59701493,0.89552239,0.59701493,0.89552239,1.19402985,0.89552239
20190614_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0
20190617_sample_1,0.45454545,0.45454545,1.36363636,0.45454545,1.81818182,1.36363636,0.45454545,0.90909091,1.36363636,0.45454545,1.36363636,2.27272727,0.45454545,0.45454545,0.45454545,0.90909091,0.90909091,1.81818182,0.90909091,1.36363636
20190617_sample_4,1.19047619,1.42857143,0.71428571,0.23809524,0.71428571,1.19047619,0.71428571,0.47619048,1.42857143,1.19047619,0.95238095,1.42857143,1.66666667,0.95238095,1.19047619,1.66666667,0.47619048,1.19047619,0.23809524,0.95238095
20190617_sample_5,0.61538462,0.92307692,1.23076923,0.92307692,1.23076923,0.0,0.92307692,0.0,1.53846154,0.61538462,0.30769231,0.61538462,0.61538462,0.92307692,0.30769231,3.07692308,0.92307692,1.23076923,2.15384615,1.84615385
20190618_sample_2,2.35294118,2.35294118,0.0,1.17647059,3.52941176,0.0,1.17647059,1.17647059,1.17647059,1.17647059,0.0,0.0,1.17647059,0.0,0.0,0.0,2.35294118,1.17647059,0.0,1.17647059
20190618_sample_4,0.0,2.5,1.25,0.0,0.0,0.0,2.5,2.5,1.25,2.5,0.0,0.0,1.25,2.5,0.0,1.25,1.25,0.0,0.0,1.25
20190618_sample_5,1.73913043,3.91304348,3.47826087,3.04347826,0.86956522,0.86956522,0.43478261,0.43478261,0.43478261,0.43478261,0.86956522,0.86956522,0.0,0.0,0.86956522,0.0,1.30434783,0.0,0.0,0.43478261
20190618_sample_7,0.85106383,4.25531915,1.27659574,1.27659574,1.70212766,0.85106383,1.27659574,0.85106383,0.0,0.42553191,0.42553191,0.85106383,0.42553191,0.85106383,1.27659574,0.0,1.27659574,1.27659574,0.85106383,0.0
20190618_sample_8,1.26126126,1.26126126,0.72072072,1.44144144,0.72072072,0.72072072,0.54054054,1.26126126,1.44144144,0.72072072,2.34234234,0.54054054,0.72072072,0.72072072,1.62162162,0.54054054,1.26126126,0.36036036,0.36036036,1.44144144
20190619_sample_3,0.34482759,1.03448276,1.37931034,1.03448276,1.37931034,1.37931034,0.68965517,1.03448276,0.68965517,0.68965517,0.34482759,0.68965517,1.03448276,1.72413793,0.34482759,2.4137931,0.68965517,1.03448276,1.37931034,0.68965517
20190619_sample_4,4.51612903,0.64516129,1.93548387,0.64516129,0.0,1.93548387,0.64516129,0.64516129,0.0,0.64516129,0.64516129,0.0,1.93548387,0.64516129,0.0,1.29032258,1.93548387,0.0,0.0,1.93548387
20190619_sample_5,1.33333333,1.33333333,1.33333333,2.66666667,1.33333333,0.0,0.0,2.66666667,1.33333333,1.33333333,0.0,0.0,0.0,1.33333333,0.0,0.0,0.0,1.33333333,1.33333333,2.66666667
20190619_sample_6,0.3030303,0.3030303,1.21212121,2.72727273,0.90909091,0.3030303,0.60606061,0.60606061,0.90909091,0.3030303,2.72727273,1.21212121,0.90909091,0.0,0.90909091,1.21212121,1.21212121,1.81818182,0.90909091,0.90909091
20190620_sample_1,1.54506438,0.94420601,0.60085837,0.77253219,0.94420601,0.8583691,0.51502146,1.37339056,0.94420601,1.37339056,0.25751073,1.20171674,1.37339056,0.8583691,0.68669528,0.42918455,1.28755365,1.54506438,1.45922747,1.03004292
20190620_sample_2,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
20190620_sample_5,1.37931034,3.44827586,1.37931034,0.68965517,0.0,0.68965517,1.37931034,0.68965517,0.68965517,0.68965517,1.37931034,0.68965517,0.68965517,0.68965517,0.68965517,0.0,0.0,0.0,2.06896552,2.75862069
20190620_sample_8,0.39215686,0.39215686,1.96078431,2.35294118,1.96078431,1.17647059,1.17647059,1.17647059,0.78431373,0.78431373,0.39215686,0.78431373,0.0,0.0,0.78431373,1.17647059,2.35294118,1.17647059,0.39215686,0.78431373
20190624_sample_2,0.0,0.0,0.90909091,0.90909091,1.81818182,0.0,0.90909091,0.90909091,0.90909091,0.90909091,0.90909091,0.90909091,2.72727273,0.90909091,1.81818182,0.90909091,0.90909091,1.81818182,0.90909091,0.90909091
20190624_sample_3,0.43478261,0.43478261,0.86956522,0.86956522,1.30434783,1.30434783,0.43478261,1.73913043,0.43478261,3.04347826,0.86956522,1.30434783,0.86956522,0.86956522,0.86956522,0.86956522,0.43478261,1.73913043,1.30434783,0.0
20190624_sample_4,1.11111111,0.0,0.55555556,0.55555556,0.0,2.22222222,1.66666667,1.66666667,0.55555556,0.0,0.55555556,1.11111111,0.55555556,0.55555556,2.22222222,1.11111111,2.77777778,1.66666667,0.55555556,0.55555556
20190624_sample_6,1.66666667,0.0,0.0,0.0,1.66666667,1.66666667,3.33333333,1.66666667,1.66666667,0.0,0.0,0.0,0.0,1.66666667,0.0,0.0,0.0,1.66666667,1.66666667,3.33333333
20190625_sample_4,0.0,0.68965517,2.06896552,4.82758621,0.0,0.0,0.68965517,1.37931034,0.68965517,0.68965517,2.06896552,0.0,1.37931034,0.0,0.0,1.37931034,0.68965517,2.75862069,0.68965517,0.0
20190625_sample_5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190625_sample_6,1.42857143,1.78571429,1.07142857,0.35714286,1.07142857,0.35714286,1.07142857,1.07142857,1.07142857,1.42857143,0.35714286,0.35714286,2.14285714,1.07142857,1.07142857,0.71428571,1.42857143,0.71428571,1.07142857,0.35714286
20190626_sample_1,0.9375,0.625,1.25,0.3125,0.0,0.0,0.3125,2.5,1.25,0.9375,0.625,0.3125,0.3125,2.5,0.3125,0.9375,2.1875,2.8125,1.25,0.625
20190627_sample_2,0.84507042,1.4084507,1.12676056,1.12676056,1.4084507,0.56338028,1.4084507,1.69014085,1.12676056,0.28169014,0.84507042,0.56338028,0.84507042,1.4084507,1.12676056,0.84507042,0.56338028,1.4084507,1.4084507,0.0
20190628_sample_1,2.79069767,0.93023256,1.86046512,0.46511628,1.62790698,1.1627907,0.69767442,0.93023256,0.23255814,0.46511628,0.23255814,0.93023256,0.23255814,2.55813953,0.23255814,0.93023256,1.39534884,1.1627907,0.23255814,0.93023256
20190628_sample_2,0.57553957,0.71942446,1.00719424,1.72661871,1.00719424,1.29496403,1.00719424,1.15107914,0.71942446,0.71942446,0.71942446,0.57553957,1.15107914,2.73381295,1.8705036,0.71942446,0.86330935,0.57553957,0.28776978,0.57553957
20190628_sample_4,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.5,1.0,0.5,0.5,0.5,3.5,4.0,0.5,0.0,0.0,1.5,0.0
20190628_sample_6,0.93023256,2.3255814,1.86046512,0.93023256,0.46511628,0.0,0.0,1.39534884,0.46511628,1.39534884,1.39534884,0.46511628,1.39534884,1.39534884,0.46511628,0.46511628,2.3255814,1.39534884,0.0,0.93023256
20190703_sample_1,0.83333333,0.55555556,0.55555556,0.27777778,0.55555556,2.77777778,1.11111111,1.11111111,0.55555556,0.27777778,1.66666667,1.11111111,1.94444444,0.55555556,1.38888889,1.11111111,0.83333333,0.27777778,0.27777778,2.22222222
20190703_sample_2,0.72727273,1.81818182,0.72727273,0.36363636,3.27272727,0.72727273,1.09090909,0.0,0.72727273,1.45454545,0.36363636,1.45454545,0.36363636,1.09090909,1.09090909,1.81818182,0.72727273,0.36363636,1.45454545,0.36363636
20190703_sample_3,1.66666667,2.5,0.0,0.0,0.83333333,0.0,0.83333333,0.83333333,0.83333333,0.83333333,0.0,2.5,1.66666667,0.0,0.0,0.0,0.83333333,3.33333333,0.83333333,2.5
20190703_sample_5,2.04081633,1.63265306,1.63265306,0.40816327,0.0,0.81632653,0.40816327,0.40816327,0.0,1.2244898,2.04081633,1.2244898,2.04081633,1.2244898,1.63265306,0.0,0.40816327,0.40816327,1.63265306,0.81632653
20190703_sample_8,0.91428571,0.68571429,0.91428571,1.25714286,1.02857143,1.37142857,0.91428571,1.14285714,0.68571429,0.45714286,1.37142857,1.14285714,0.57142857,1.71428571,1.6,0.45714286,0.91428571,1.37142857,1.25714286,0.22857143
20190703_sample_10,0.86956522,1.73913043,0.86956522,2.60869565,0.86956522,0.0,0.86956522,1.73913043,0.0,0.0,0.0,0.86956522,0.86956522,0.86956522,2.60869565,0.86956522,0.86956522,0.86956522,1.73913043,0.86956522
20190703_sample_12,1.05263158,0.90225564,1.20300752,0.45112782,1.20300752,3.0075188,1.80451128,0.45112782,0.7518797,1.05263158,0.0,1.05263158,1.80451128,0.45112782,0.45112782,0.7518797,0.60150376,1.5037594,0.7518797,0.7518797
20190703_sample_13,1.71428571,0.57142857,0.57142857,1.71428571,1.14285714,0.57142857,1.14285714,0.57142857,1.14285714,0.57142857,0.57142857,1.14285714,0.0,1.14285714,2.28571429,1.71428571,0.57142857,0.57142857,1.14285714,1.14285714
20190703_sample_15,2.31578947,0.21052632,0.84210526,2.10526316,0.63157895,1.05263158,1.26315789,0.84210526,0.21052632,0.63157895,1.26315789,1.05263158,1.05263158,0.84210526,1.05263158,1.47368421,0.42105263,1.05263158,0.84210526,0.84210526
20190704_sample_12,0.0,1.81818182,0.0,3.63636364,0.0,0.0,3.63636364,0.0,1.81818182,0.0,3.63636364,1.81818182,0.0,1.81818182,0.0,0.0,0.0,0.0,0.0,1.81818182
20190704_sample_14,1.73913043,0.86956522,0.0,0.86956522,1.73913043,0.86956522,0.0,0.0,2.60869565,0.0,2.60869565,0.86956522,0.0,0.0,1.73913043,0.86956522,1.73913043,1.73913043,0.86956522,0.86956522
20190708_sample_4,0.0,0.57142857,2.28571429,2.85714286,1.14285714,0.57142857,1.71428571,1.71428571,0.57142857,1.14285714,0.0,0.57142857,0.57142857,0.57142857,0.0,1.71428571,0.0,2.28571429,0.57142857,1.14285714
20190708_sample_6,1.66666667,0.55555556,0.55555556,0.55555556,0.55555556,0.55555556,0.55555556,0.0,0.55555556,0.55555556,0.0,0.55555556,0.0,1.66666667,1.66666667,4.44444444,1.66666667,2.22222222,1.11111111,0.55555556
20190708_sample_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190709_sample_1,3.15789474,2.10526316,1.05263158,0.0,1.05263158,1.05263158,0.0,1.05263158,3.15789474,1.05263158,2.10526316,0.0,1.05263158,1.05263158,0.0,0.0,0.0,0.0,1.05263158,1.05263158
20190709_sample_2,0.0,0.0,3.33333333,0.0,0.0,0.0,1.66666667,1.66666667,0.0,1.66666667,0.0,0.0,3.33333333,0.0,1.66666667,3.33333333,3.33333333,0.0,0.0,0.0
20190709_sample_3,0.85470085,0.51282051,0.51282051,0.34188034,0.34188034,0.34188034,0.51282051,0.0,0.17094017,0.34188034,0.17094017,0.34188034,0.17094017,0.17094017,0.85470085,0.34188034,2.73504274,5.64102564,5.47008547,0.17094017
20190710_sample_6,0.0,1.66666667,0.55555556,0.0,0.55555556,0.55555556,2.22222222,0.55555556,2.22222222,1.66666667,0.55555556,0.0,1.11111111,2.22222222,1.11111111,0.55555556,1.11111111,0.55555556,1.66666667,1.11111111
20190712_sample_5,1.19402985,0.59701493,0.89552239,0.29850746,0.29850746,0.0,0.59701493,0.59701493,1.19402985,0.59701493,0.29850746,1.19402985,1.19402985,0.29850746,1.49253731,1.79104478,2.3880597,1.19402985,2.68656716,1.19402985
20190712_sample_6,0.28571429,0.57142857,0.57142857,2.28571429,0.57142857,0.57142857,0.0,1.14285714,0.57142857,0.85714286,1.71428571,1.71428571,2.28571429,1.42857143,1.42857143,1.14285714,0.0,0.57142857,0.57142857,1.71428571
20190715_sample_1,0.2739726,2.05479452,0.95890411,0.95890411,1.36986301,0.82191781,0.68493151,1.50684932,1.78082192,1.36986301,0.82191781,0.68493151,0.95890411,0.82191781,0.82191781,0.68493151,1.23287671,0.1369863,0.95890411,1.09589041
20190715_sample_4,0.74074074,2.22222222,1.48148148,0.74074074,1.48148148,0.74074074,1.48148148,0.0,1.48148148,0.0,0.0,1.48148148,0.74074074,0.0,0.74074074,0.74074074,1.48148148,1.48148148,1.48148148,1.48148148
20190715_sample_7,0.0,1.29032258,1.29032258,0.64516129,1.29032258,1.29032258,1.29032258,0.64516129,0.64516129,0.0,1.29032258,2.58064516,0.64516129,0.64516129,0.64516129,1.93548387,0.64516129,1.29032258,1.29032258,0.64516129
20190715_sample_10,1.25,0.0,0.625,0.0,0.625,1.25,0.0,1.25,0.625,0.625,1.25,0.0,4.375,1.25,2.5,0.625,0.625,1.25,1.25,0.625
20190715_sample_11,0.43478261,1.30434783,0.43478261,0.43478261,2.17391304,1.30434783,1.30434783,0.86956522,1.73913043,0.86956522,0.86956522,0.0,1.30434783,0.0,0.86956522,0.86956522,2.17391304,1.30434783,1.73913043,0.0
20190716_sample_9,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0
20190718_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33333333,0.0,6.66666667,0.0,0.0,0.0,3.33333333,6.66666667,0.0,0.0
20190718_sample_8,0.58823529,1.17647059,2.35294118,1.17647059,2.94117647,1.76470588,1.17647059,0.0,1.17647059,0.0,1.76470588,0.58823529,0.58823529,0.0,0.58823529,0.58823529,1.17647059,1.76470588,0.58823529,0.0
20190718_sample_9,0.0,0.0,1.53846154,1.53846154,0.0,1.53846154,1.53846154,0.0,3.07692308,0.0,0.0,1.53846154,0.0,0.0,1.53846154,0.0,1.53846154,1.53846154,3.07692308,1.53846154
20190725_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,1.11111111,5.55555556,4.44444444,2.22222222,0.0,1.11111111,1.11111111,1.11111111,0.0,1.11111111,1.11111111,0.0,0.0,1.11111111
20190729_sample_2,0.71428571,0.71428571,1.07142857,1.78571429,0.35714286,1.78571429,1.78571429,0.71428571,0.71428571,0.71428571,0.35714286,0.71428571,0.71428571,0.71428571,1.78571429,0.35714286,1.07142857,1.78571429,1.07142857,1.07142857
20190729_sample_3,3.22580645,0.77419355,0.51612903,1.03225806,0.51612903,1.03225806,0.77419355,1.16129032,0.38709677,0.64516129,1.03225806,0.64516129,0.64516129,0.51612903,1.03225806,1.29032258,0.77419355,1.16129032,1.16129032,1.67741935
20190729_sample_5,1.44578313,0.96385542,0.48192771,0.72289157,0.48192771,0.96385542,0.96385542,0.24096386,0.0,0.96385542,0.96385542,0.48192771,1.44578313,1.68674699,1.68674699,1.68674699,1.68674699,0.96385542,1.44578313,0.72289157
20190730_sample_7,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,4.0
20190730_sample_9,1.5625,0.625,1.5625,0.9375,0.625,0.625,0.625,1.5625,0.3125,0.3125,1.5625,1.5625,0.9375,0.625,0.3125,0.625,0.625,1.875,0.9375,2.1875
20190731_sample_1,1.51515152,0.60606061,1.21212121,1.51515152,2.12121212,0.90909091,0.60606061,0.60606061,0.90909091,0.3030303,0.60606061,0.60606061,0.90909091,0.60606061,0.60606061,1.51515152,1.21212121,0.90909091,2.12121212,0.60606061
20190731_sample_5,1.02564103,0.51282051,2.05128205,0.51282051,2.05128205,1.02564103,1.53846154,0.51282051,1.02564103,0.0,0.51282051,0.0,0.51282051,0.51282051,2.05128205,0.51282051,1.53846154,1.02564103,1.53846154,1.53846154
20190820_sample_3,1.53846154,2.23776224,0.55944056,0.55944056,0.6993007,0.6993007,0.41958042,0.27972028,0.6993007,0.27972028,0.55944056,0.97902098,0.6993007,1.11888112,1.11888112,2.23776224,3.21678322,0.83916084,0.27972028,0.97902098
20190827_sample_1,0.81632653,1.2244898,2.44897959,0.0,1.2244898,1.63265306,0.0,0.81632653,1.2244898,3.26530612,0.81632653,2.04081633,0.81632653,0.0,0.81632653,0.0,0.40816327,0.40816327,0.81632653,1.2244898
20190827_sample_4,0.64516129,0.0,1.93548387,1.93548387,1.29032258,0.64516129,1.29032258,1.93548387,0.64516129,0.64516129,0.64516129,0.64516129,1.29032258,1.93548387,0.64516129,0.64516129,1.29032258,0.0,0.64516129,1.29032258
20190827_sample_7,1.875,0.625,1.25,1.875,0.625,1.25,1.875,1.875,1.25,0.625,0.0,0.625,0.625,0.625,1.25,1.25,0.0,0.0,0.625,1.875
20190828_sample_5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0
20190828_sample_7,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
20190829_sample_6,4.19753086,2.4691358,0.74074074,0.24691358,1.48148148,1.2345679,0.74074074,1.97530864,0.49382716,0.49382716,0.49382716,0.24691358,0.98765432,1.2345679,0.0,0.49382716,0.49382716,0.49382716,0.24691358,1.2345679
20190904_sample_3,1.2,1.6,1.2,0.4,1.6,0.8,0.8,0.4,1.6,0.8,0.8,0.4,0.8,2.0,1.2,0.8,0.8,0.4,0.8,1.6
20190904_sample_5,0.0,1.03448276,0.34482759,0.68965517,0.68965517,4.48275862,0.0,0.0,0.68965517,0.68965517,0.34482759,0.34482759,1.37931034,2.4137931,1.03448276,1.03448276,1.03448276,1.37931034,1.37931034,1.03448276
20190904_sample_7,1.75,0.5,2.0,1.0,0.5,0.75,1.0,1.75,1.0,1.5,0.0,1.0,1.0,1.5,0.5,1.25,0.5,1.0,1.0,0.5
20190905_sample_1,1.05263158,0.0,0.0,0.0,1.05263158,2.10526316,2.10526316,2.10526316,2.10526316,0.0,1.05263158,1.05263158,1.05263158,0.0,0.0,1.05263158,1.05263158,1.05263158,1.05263158,2.10526316
20190906_sample_1,1.61290323,0.32258065,0.64516129,0.64516129,0.64516129,0.64516129,0.96774194,0.64516129,1.93548387,1.61290323,0.32258065,0.96774194,2.58064516,0.64516129,0.64516129,0.96774194,0.96774194,0.96774194,1.61290323,0.64516129
20190906_sample_6,0.9929078,0.42553191,0.42553191,0.56737589,1.27659574,0.56737589,1.41843972,0.9929078,1.13475177,0.85106383,1.70212766,1.84397163,1.41843972,0.85106383,0.56737589,0.70921986,1.27659574,0.70921986,1.41843972,0.85106383
20190910_sample_1,0.57142857,1.71428571,0.57142857,1.14285714,2.0,1.14285714,0.0,0.57142857,1.71428571,1.42857143,1.14285714,0.28571429,1.42857143,1.42857143,0.85714286,0.85714286,0.85714286,0.85714286,0.85714286,0.57142857
20190910_sample_2,0.76923077,0.76923077,0.0,0.0,0.0,2.30769231,3.07692308,2.30769231,1.53846154,3.07692308,0.76923077,0.76923077,0.76923077,0.76923077,0.76923077,0.0,0.76923077,0.0,0.0,1.53846154
20190910_sample_6,0.25974026,0.77922078,1.03896104,0.51948052,1.03896104,1.2987013,0.77922078,0.51948052,0.25974026,1.03896104,0.25974026,1.2987013,0.77922078,1.2987013,2.33766234,0.77922078,1.81818182,2.07792208,0.51948052,1.2987013
20190912_sample_10,0.30769231,0.61538462,0.92307692,0.92307692,0.92307692,0.92307692,0.30769231,1.84615385,0.30769231,1.23076923,0.92307692,1.23076923,0.61538462,0.61538462,1.84615385,1.53846154,0.61538462,1.23076923,1.84615385,1.23076923
20190917_sample_2,1.14285714,1.42857143,0.85714286,0.57142857,0.85714286,0.28571429,2.0,0.0,1.71428571,1.42857143,0.85714286,0.85714286,2.0,0.28571429,1.42857143,1.14285714,1.42857143,0.28571429,0.57142857,0.85714286
20190924_sample_2,0.0,0.0,2.85714286,0.0,0.0,2.85714286,0.0,0.0,2.85714286,0.0,2.85714286,0.0,0.0,0.0,5.71428571,0.0,2.85714286,0.0,0.0,0.0
20190924_sample_7,0.5,1.0,0.0,0.5,1.0,2.0,1.5,0.5,1.5,0.5,1.0,3.5,1.5,1.0,0.5,1.5,0.0,0.5,0.5,1.0
20190925_sample_2,0.625,0.83333333,0.625,0.41666667,1.04166667,1.45833333,0.83333333,1.45833333,0.83333333,0.20833333,3.54166667,0.20833333,1.875,0.625,0.625,1.04166667,2.29166667,0.41666667,0.20833333,0.83333333
20190925_sample_3,1.29032258,0.43010753,0.86021505,0.86021505,1.50537634,0.64516129,1.29032258,1.07526882,0.43010753,0.43010753,1.29032258,1.72043011,0.21505376,0.64516129,1.29032258,1.29032258,1.50537634,0.86021505,1.07526882,1.29032258
20190925_sample_5,0.8,1.2,1.0,0.8,0.4,1.0,0.6,0.6,0.2,1.6,1.6,1.2,0.4,1.6,1.4,1.0,1.8,1.6,1.0,0.2
20190925_sample_6,0.71428571,1.42857143,0.71428571,1.42857143,1.42857143,0.71428571,1.07142857,0.35714286,1.07142857,1.07142857,0.35714286,1.78571429,0.71428571,0.0,1.07142857,0.71428571,1.42857143,0.35714286,0.71428571,2.85714286
20190926_sample_5,2.42424242,0.60606061,0.60606061,0.90909091,0.90909091,1.51515152,0.3030303,0.3030303,0.3030303,0.0,0.60606061,2.12121212,5.45454545,2.42424242,0.60606061,0.60606061,0.0,0.0,0.0,0.3030303
20190927_sample_3,1.12359551,1.12359551,1.57303371,2.47191011,1.01123596,0.4494382,1.23595506,1.12359551,0.4494382,0.78651685,0.8988764,0.78651685,1.12359551,0.78651685,1.23595506,1.68539326,0.4494382,0.33707865,0.4494382,0.8988764
20190927_sample_5,0.57142857,1.14285714,1.14285714,0.57142857,0.85714286,3.42857143,1.14285714,1.14285714,0.85714286,0.85714286,0.57142857,1.14285714,0.57142857,0.28571429,0.28571429,0.28571429,0.28571429,0.85714286,2.57142857,1.42857143
20191001_sample_3,1.45833333,1.25,0.83333333,0.41666667,1.25,1.875,1.04166667,1.45833333,1.25,1.66666667,1.04166667,0.625,0.625,0.83333333,1.25,1.04166667,0.83333333,0.0,0.83333333,0.41666667
20191001_sample_4,0.54054054,0.72072072,2.16216216,0.54054054,0.54054054,0.36036036,0.54054054,0.9009009,0.72072072,1.08108108,0.54054054,1.08108108,1.08108108,2.16216216,1.8018018,0.72072072,1.08108108,1.26126126,1.26126126,0.9009009
20191001_sample_5,1.73913043,1.44927536,0.57971014,1.73913043,1.44927536,0.57971014,0.86956522,1.15942029,1.15942029,0.86956522,0.86956522,1.15942029,1.15942029,0.86956522,0.57971014,1.44927536,0.57971014,0.86956522,0.57971014,0.28985507
20191003_sample_3,1.53846154,0.0,0.76923077,0.76923077,3.84615385,0.76923077,0.76923077,0.76923077,0.76923077,2.30769231,0.0,0.76923077,0.0,0.76923077,0.76923077,0.76923077,0.76923077,1.53846154,0.76923077,1.53846154
20191003_sample_4,1.15384615,0.8974359,1.28205128,0.76923077,0.64102564,1.28205128,1.79487179,1.28205128,1.28205128,1.02564103,0.76923077,1.02564103,0.38461538,1.79487179,0.64102564,0.76923077,0.64102564,1.02564103,0.51282051,1.02564103
20191010_sample_2,0.71428571,1.07142857,0.0,0.53571429,0.35714286,0.89285714,1.25,1.60714286,1.25,1.42857143,1.96428571,1.42857143,0.89285714,1.42857143,1.07142857,1.07142857,0.53571429,1.07142857,0.89285714,0.53571429
20191010_sample_6,0.63492063,0.79365079,1.26984127,0.63492063,1.11111111,0.47619048,1.26984127,1.58730159,1.26984127,1.42857143,0.47619048,1.26984127,1.11111111,2.06349206,0.63492063,0.47619048,0.79365079,0.79365079,0.63492063,1.26984127
20191028_sample_2,0.98591549,0.42253521,0.70422535,1.12676056,1.26760563,1.26760563,0.84507042,1.26760563,1.69014085,0.98591549,1.12676056,0.98591549,0.28169014,0.42253521,0.84507042,0.56338028,0.14084507,1.54929577,2.25352113,1.26760563
20191028_sample_3,0.68965517,1.20689655,1.37931034,1.03448276,0.34482759,1.37931034,1.20689655,1.03448276,0.68965517,1.03448276,0.34482759,1.72413793,0.34482759,0.86206897,1.20689655,0.68965517,1.03448276,1.20689655,1.03448276,1.55172414
